STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TRANSPORT_MODE,Transport mode,VEHICLE_TYPE,Vehicle type,INFRASTRUCTURE_TYPE,Infrastructure type,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,CZE,Czechia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,RAIL,Rail,_T,Total,TRACKS,Rail tracks,2019,,15418,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,CHL,Chile,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,RAIL,Rail,_T,Total,TRACKS,Rail tracks,2023,,5835.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,CAN,Canada,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,RAIL,Rail,_T,Total,TRACKS,Rail tracks,2021,,66887,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,CAN,Canada,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,RAIL,Rail,_T,Total,TRACKS,Rail tracks,2020,,67023,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,CAN,Canada,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,RAIL,Rail,_T,Total,TRACKS,Rail tracks,2019,,64787,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,BEL,Belgium,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,RAIL,Rail,_T,Total,TRACKS,Rail tracks,2023,,6325,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,BEL,Belgium,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,RAIL,Rail,_T,Total,TRACKS,Rail tracks,2022,,6308,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,BEL,Belgium,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,RAIL,Rail,_T,Total,TRACKS,Rail tracks,2021,,6301,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,BEL,Belgium,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,RAIL,Rail,_T,Total,TRACKS,Rail tracks,2020,,6298,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,BEL,Belgium,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,RAIL,Rail,_T,Total,TRACKS,Rail tracks,2019,,6307,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,AUT,Austria,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,RAIL,Rail,_T,Total,TRACKS,Rail tracks,2020,,9762,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,AUT,Austria,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,RAIL,Rail,_T,Total,TRACKS,Rail tracks,2019,,9788,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,UZB,Uzbekistan,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,RAIL,Rail,_T,Total,ELEC,Electrified,2021,,1929.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,UZB,Uzbekistan,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,RAIL,Rail,_T,Total,ELEC,Electrified,2020,,1830.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,UZB,Uzbekistan,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,RAIL,Rail,_T,Total,ELEC,Electrified,2019,,1830.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,UKR,Ukraine,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,RAIL,Rail,_T,Total,ELEC,Electrified,2021,,9331,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,UKR,Ukraine,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,RAIL,Rail,_T,Total,ELEC,Electrified,2020,,9332,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,UKR,Ukraine,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,RAIL,Rail,_T,Total,ELEC,Electrified,2019,,9333,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,SRB,Serbia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,RAIL,Rail,_T,Total,ELEC,Electrified,2023,,2415,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,SRB,Serbia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,RAIL,Rail,_T,Total,ELEC,Electrified,2022,,2415,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,SRB,Serbia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,RAIL,Rail,_T,Total,ELEC,Electrified,2021,,2356,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,SRB,Serbia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,RAIL,Rail,_T,Total,ELEC,Electrified,2020,,2356,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,SRB,Serbia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,RAIL,Rail,_T,Total,ELEC,Electrified,2019,,2384,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,ROU,Romania,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,RAIL,Rail,_T,Total,ELEC,Electrified,2022,,8500,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,ROU,Romania,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,RAIL,Rail,_T,Total,ELEC,Electrified,2021,,8530,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,ROU,Romania,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,RAIL,Rail,_T,Total,ELEC,Electrified,2020,,8528,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,ROU,Romania,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,RAIL,Rail,_T,Total,ELEC,Electrified,2019,,8519,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MKD,North Macedonia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,RAIL,Rail,_T,Total,ELEC,Electrified,2023,,327,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MKD,North Macedonia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,RAIL,Rail,_T,Total,ELEC,Electrified,2022,,327,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MKD,North Macedonia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,RAIL,Rail,_T,Total,ELEC,Electrified,2021,,327,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MKD,North Macedonia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,RAIL,Rail,_T,Total,ELEC,Electrified,2020,,327,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MKD,North Macedonia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,RAIL,Rail,_T,Total,ELEC,Electrified,2019,,327,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MNE,Montenegro,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,RAIL,Rail,_T,Total,ELEC,Electrified,2019,,303,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,KAZ,Kazakhstan,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,RAIL,Rail,_T,Total,ELEC,Electrified,2019,,4237.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,GEO,Georgia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,RAIL,Rail,_T,Total,ELEC,Electrified,2023,,2363.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,GEO,Georgia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,RAIL,Rail,_T,Total,ELEC,Electrified,2022,,2363.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,GEO,Georgia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,RAIL,Rail,_T,Total,ELEC,Electrified,2021,,2363.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,GEO,Georgia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,RAIL,Rail,_T,Total,ELEC,Electrified,2020,,2363.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,GEO,Georgia,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,RAIL,Rail,_T,Total,ELEC,Electrified,2019,,2390.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MEX,Mexico,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2022,,11077.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MEX,Mexico,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2021,,10912.31,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MEX,Mexico,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2020,,10843.43,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,MEX,Mexico,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2019,,10794.43,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,LUX,Luxembourg,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2022,,163,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,LUX,Luxembourg,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2021,,163,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,LUX,Luxembourg,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2020,,165,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,LUX,Luxembourg,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2019,,165,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,LTU,Lithuania,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2023,,462,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,LTU,Lithuania,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2022,,400,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,LTU,Lithuania,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2021,,400,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,LTU,Lithuania,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2020,,400,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,LTU,Lithuania,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2019,,403,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,KOR,Korea,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2023,,4973,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,KOR,Korea,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2022,,4939.04,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,KOR,Korea,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2021,,4865.82,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,KOR,Korea,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2020,,4847.52,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,KOR,Korea,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2019,,4767.34,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,ITA,Italy,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2022,,7558,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,ITA,Italy,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2021,,7556,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,ITA,Italy,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2020,,6978,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,ITA,Italy,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2019,,6977,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,ISR,Israel,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2020,,637,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,ISR,Israel,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2019,,637,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,IRL,Ireland,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2023,,955,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,IRL,Ireland,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2022,,995,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,IRL,Ireland,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2021,,995,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,IRL,Ireland,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2020,,995,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,IRL,Ireland,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2019,,995,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,HUN,Hungary,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2023,,1870.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,HUN,Hungary,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2022,,1867.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,HUN,Hungary,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2021,,1859.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,HUN,Hungary,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2020,,1774.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,HUN,Hungary,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2019,,1723.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,GRC,Greece,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2022,,2205,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,DEU,Germany,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2023,,13210,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,DEU,Germany,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2022,,13172,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,DEU,Germany,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2021,,13155,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,DEU,Germany,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2020,,13192,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,DEU,Germany,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2019,,13183,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,FRA,France,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2023,,11751,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,FRA,France,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2022,,11751,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,FRA,France,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2021,,11664.359,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,FRA,France,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2020,,11660.228,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,FRA,France,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2019,,11676.682,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,FIN,Finland,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2023,,948,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,FIN,Finland,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2022,,948,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSINFR(1.0),Annual length of inland transport infrastructure,I,FIN,Finland,A,Annual,INFRASTRUCTURE,Length of transport infrastructure,KM,Kilometres,ROAD,Road,_T,Total,MOTORWAYS,Motorways,2021,,944,,A,Normal value,0,Units,1,One
