STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TRANSPORT_MODE,Transport mode,VEHICLE_TYPE,Vehicle type,INFRASTRUCTURE_TYPE,Infrastructure type,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,AUS,Australia,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2019,,1187,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,AUS,Australia,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2020,,1094,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,AUS,Australia,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2021,,1116,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,AUS,Australia,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2023,,1272,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,AUT,Austria,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2019,,416,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,AUT,Austria,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2020,,344,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,AUT,Austria,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2021,,362,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,AUT,Austria,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2022,,370,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,AUT,Austria,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2023,,402,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,BEL,Belgium,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2019,,644,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,BEL,Belgium,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2020,,499,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,BEL,Belgium,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2021,,516,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,BEL,Belgium,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2022,,540,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,BEL,Belgium,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2023,,501,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,CAN,Canada,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2019,,1761,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,CAN,Canada,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2020,,1711,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,CAN,Canada,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2021,,1821,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,CAN,Canada,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2023,,1936,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,CHL,Chile,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2019,,1973,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,CHL,Chile,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2020,,1794,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,CHL,Chile,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2021,,2052,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,CHL,Chile,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2022,,2131,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,CHL,Chile,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2023,,1997,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,CZE,Czechia,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2019,,618,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,CZE,Czechia,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2020,,518,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,CZE,Czechia,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2021,,532,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,CZE,Czechia,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2022,,528,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,CZE,Czechia,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2023,,502,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,DNK,Denmark,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2019,,199,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,DNK,Denmark,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2020,,163,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,DNK,Denmark,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2021,,130,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,EST,Estonia,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2019,,52,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,EST,Estonia,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2020,,60,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,EST,Estonia,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2021,,55,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,EST,Estonia,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2022,,50,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,EST,Estonia,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2023,,59,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,FIN,Finland,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2019,,211,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,FIN,Finland,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2020,,223,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,FIN,Finland,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2021,,225,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,FIN,Finland,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2022,,196,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,FRA,France,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2019,,3244,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,FRA,France,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2020,,2541,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,FRA,France,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2021,,2944,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,FRA,France,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2022,,3267,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,FRA,France,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2023,,3167,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,DEU,Germany,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2019,,3046,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,DEU,Germany,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2020,,2719,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,DEU,Germany,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2021,,2562,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,DEU,Germany,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2022,,2788,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,DEU,Germany,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2023,,2839,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,GRC,Greece,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2019,,688,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,GRC,Greece,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2020,,584,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,GRC,Greece,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2021,,624,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,GRC,Greece,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2022,,654,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,HUN,Hungary,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2019,,602,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,HUN,Hungary,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2020,,460,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,HUN,Hungary,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2021,,544,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,HUN,Hungary,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2022,,537,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,HUN,Hungary,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2023,,472,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,ISL,Iceland,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2019,,6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,ISL,Iceland,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2020,,8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,ISL,Iceland,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2021,,9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,ISL,Iceland,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2022,,9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,IRL,Ireland,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2019,,140,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,ISR,Israel,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2019,,355,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,ISR,Israel,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2020,,305,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,ISR,Israel,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2021,,364,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,ISR,Israel,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2022,,351,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,ISR,Israel,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2023,,361,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,ITA,Italy,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2019,,3173,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,ITA,Italy,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2020,,2395,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,ITA,Italy,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2021,,2875,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,ITA,Italy,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2022,,3159,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,ITA,Italy,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2023,,3039,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,JPN,Japan,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2019,,3920,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,JPN,Japan,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2020,,3416,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,JPN,Japan,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2021,,3205,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,JPN,Japan,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2022,,3216,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,JPN,Japan,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2023,,3263,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,KOR,Korea,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2019,,3349,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,KOR,Korea,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2020,,3081,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,KOR,Korea,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2021,,2916,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,KOR,Korea,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2022,,2735,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,KOR,Korea,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2023,,2551,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,LVA,Latvia,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2019,,135,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,LVA,Latvia,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2020,,141,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,LVA,Latvia,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2021,,146,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,LVA,Latvia,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2022,,113,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,LVA,Latvia,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2023,,142,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,LTU,Lithuania,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2019,,186,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,LTU,Lithuania,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2020,,176,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,LTU,Lithuania,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2021,,147,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,LTU,Lithuania,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2022,,122,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,LTU,Lithuania,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2023,,159,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,LUX,Luxembourg,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2019,,22,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),"Annual road fatalities, injured, injury crashes",I,LUX,Luxembourg,A,Annual,FATALITIES,Fatalities,PS,Persons,ROAD,Road,_T,Total,_T,Total,2020,,26,,A,Normal value,0,Units,1,One
